num,lat,lon
3606192,41.4025000000048,-8.382499999999782
2663495,38.94250000000354,-8.507499999999801
3006365,39.837500000004,-8.977499999999875
3098373,40.07750000000412,-8.777499999999844
2552403,38.65250000000339,-8.327499999999773
3186651,40.30750000000424,-8.067499999999733
3767394,41.822500000005014,-7.092499999999741
2933596,39.6475000000039,-8.782499999999844
3516245,41.16750000000468,-7.857499999999725
3596995,41.37750000000479,-6.467499999999754
2839650,39.402500000003776,-9.092499999999893
2443152,38.36750000000325,-8.522499999999804
1970060,37.132500000002615,-7.7224999999997275
3606358,41.4025000000048,-7.552499999999731
2837721,39.397500000003774,-9.157499999999903
2870476,39.48250000000382,-8.24249999999976
3726999,41.71750000000496,-7.887499999999724
3382148,40.8175000000045,-7.742499999999727
3700009,41.647500000004925,-8.717499999999834
3272868,40.532500000004354,-8.082499999999735
3776734,41.84750000000503,-8.292499999999768
2546658,38.637500000003385,-8.31249999999977
2529303,38.59250000000336,-8.867499999999858
3694490,41.63250000000492,-7.572499999999731
2655815,38.92250000000353,-8.587499999999814
2810931,39.32750000000374,-8.987499999999876
3175018,40.277500000004224,-8.75249999999984
3692326,41.627500000004915,-8.812499999999849
2650027,38.90750000000352,-8.787499999999845
3613995,41.42250000000481,-7.687499999999728
3876373,42.10750000000516,-8.257499999999762
3583198,41.34250000000477,-8.392499999999783
3481678,41.07750000000463,-8.252499999999761
2544623,38.63250000000338,-8.907499999999864
3577619,41.32750000000476,-7.547499999999731
3274863,40.53750000000436,-7.687499999999728
3485508,41.08750000000464,-8.262499999999763
3581363,41.337500000004766,-7.987499999999722
3226957,40.41250000000429,-7.717499999999728
3652103,41.52250000000486,-8.747499999999839
3751991,41.782500000004994,-7.467499999999733
3447134,40.98750000000459,-8.532499999999805
2594361,38.76250000000345,-9.297499999999925
3144361,40.19750000000418,-8.75749999999984
3498976,41.122500000004656,-7.982499999999722
2883712,39.517500000003835,-9.122499999999897
3604337,41.3975000000048,-8.077499999999734
2897134,39.55250000000385,-9.07249999999989
3736654,41.74250000000497,-7.512499999999732
3726916,41.71750000000496,-8.30249999999977
3404953,40.87750000000453,-8.677499999999828
3500888,41.12750000000466,-8.002499999999722
3468256,41.042500000004615,-8.30249999999977
3236535,40.437500000004306,-7.727499999999727
3765539,41.81750000000501,-6.787499999999747
3278547,40.54750000000436,-8.427499999999789
3638804,41.48750000000484,-8.18249999999975
3675592,41.58250000000489,-6.262499999999759
3426075,40.93250000000456,-8.447499999999792
3864849,42.077500000005145,-8.397499999999784
2759155,39.19250000000367,-9.20749999999991
2730459,39.11750000000363,-8.987499999999876
3589189,41.35750000000478,-7.177499999999739
2695975,39.027500000003585,-8.967499999999873
3721194,41.70250000000495,-8.172499999999749
3594725,41.372500000004784,-8.23749999999976
2828246,39.37250000000376,-8.63249999999982
2649967,38.90750000000352,-9.087499999999892
3726933,41.71750000000496,-8.217499999999756
3598724,41.38250000000479,-7.402499999999734
1954680,37.092500000002595,-7.982499999999722
3568130,41.30250000000475,-7.092499999999741
2895236,39.54750000000385,-8.982499999999876
3696259,41.63750000000492,-8.30749999999977
2868538,39.477500000003815,-8.352499999999777
3623733,41.44750000000482,-6.897499999999745
2824276,39.362500000003756,-9.322499999999929
3387764,40.83250000000451,-8.402499999999785
3763289,41.81250000000501,-8.457499999999794
3144424,40.19750000000418,-8.442499999999791
3506716,41.14250000000467,-7.60249999999973
2477630,38.45750000000329,-8.572499999999811
3401166,40.867500000004526,-8.452499999999793
3290014,40.57750000000438,-8.572499999999811
3855251,42.05250000000513,-8.487499999999798
3493128,41.10750000000465,-8.482499999999797
2828146,39.37250000000376,-9.132499999999899
3634911,41.47750000000484,-8.487499999999798
3862911,42.07250000000514,-8.507499999999801
3803452,41.91750000000506,-8.82249999999985
3192416,40.32250000000425,-7.982499999999722
3583401,41.34250000000477,-7.377499999999735
3592873,41.36750000000478,-7.917499999999723
3675117,41.58250000000489,-8.637499999999822
2996793,39.812500000003986,-8.937499999999869
2937440,39.65750000000391,-8.722499999999835
3123285,40.142500000004155,-8.75749999999984
3483579,41.082500000004636,-8.327499999999773
2808956,39.322500000003735,-9.282499999999922
3311079,40.632500000004406,-8.62749999999982
2010186,37.23750000000267,-8.272499999999765
3010490,39.847500000004004,-7.512499999999732
3851384,42.04250000000513,-8.662499999999826
3864829,42.077500000005145,-8.4974999999998
3583158,41.34250000000477,-8.592499999999815
3180889,40.29250000000423,-8.137499999999743
3677281,41.587500000004894,-7.397499999999734
3652349,41.52250000000486,-7.517499999999732
2571344,38.70250000000342,-9.422499999999944
3200033,40.34250000000426,-8.217499999999756
2893304,39.54250000000385,-9.062499999999888
3604586,41.3975000000048,-6.832499999999746
3807288,41.92750000000507,-8.802499999999847
3044988,39.93750000000405,-7.462499999999733
2902899,39.56750000000386,-8.987499999999876
3544864,41.24250000000472,-8.462499999999794
2855136,39.4425000000038,-8.30249999999977
3732801,41.73250000000497,-7.61749999999973
3267166,40.51750000000435,-7.852499999999725
2220934,37.78750000000295,-8.332499999999774
2686406,39.00250000000357,-8.912499999999865
3730975,41.727500000004966,-7.167499999999739
2741972,39.147500000003646,-8.902499999999863
2395246,38.24250000000318,-8.552499999999808
3535329,41.217500000004705,-8.23749999999976
2996813,39.812500000003986,-8.837499999999853
2364592,38.16250000000314,-8.542499999999807
3464392,41.03250000000461,-8.462499999999794
3163780,40.24750000000421,-7.462499999999733
3269038,40.52250000000435,-8.072499999999733
3383914,40.8225000000045,-8.492499999999799
3142486,40.19250000000418,-8.552499999999808
2899086,39.557500000003856,-8.892499999999862
3203820,40.35250000000426,-8.442499999999791
2705550,39.0525000000036,-8.992499999999877
3345686,40.72250000000445,-8.032499999999727
3429925,40.942500000004564,-8.357499999999778
3173352,40.27250000000422,-7.502499999999732
3048575,39.947500000004055,-8.68749999999983
3199927,40.34250000000426,-8.747499999999839
3615747,41.42750000000481,-8.507499999999801
3422348,40.922500000004554,-7.922499999999723
3389908,40.83750000000451,-7.262499999999737
2435489,38.34750000000324,-8.517499999999803
3395381,40.85250000000452,-8.637499999999822
2366504,38.167500000003145,-8.56249999999981
3627666,41.45750000000483,-6.392499999999756
3633119,41.472500000004835,-7.867499999999724
3652140,41.52250000000486,-8.56249999999981
3589149,41.35750000000478,-7.377499999999735
2609672,38.80250000000347,-9.382499999999938
2561958,38.677500000003405,-8.452499999999793
3523931,41.18750000000469,-7.747499999999727
2571367,38.70250000000342,-9.307499999999926
3592724,41.36750000000478,-8.662499999999826
3316861,40.64750000000441,-8.457499999999794
3150126,40.21250000000419,-8.672499999999827
3531631,41.2075000000047,-7.567499999999731
3560141,41.28250000000474,-8.717499999999834
3631396,41.46750000000483,-6.902499999999745
2565782,38.68750000000341,-8.492499999999799
2575174,38.71250000000342,-9.432499999999946
2738119,39.13750000000364,-9.00749999999988
3330489,40.68250000000443,-7.377499999999735
3345623,40.72250000000445,-8.347499999999776
3217302,40.38750000000428,-8.092499999999736
3155848,40.2275000000042,-8.802499999999847
3608061,41.4075000000048,-8.617499999999819
2632709,38.8625000000035,-9.157499999999903
2546621,38.637500000003385,-8.4974999999998
2763068,39.202500000003674,-8.802499999999847
3470177,41.04750000000462,-8.277499999999765
3504801,41.137500000004664,-7.59749999999973
3565943,41.297500000004746,-8.447499999999792
2468058,38.43250000000328,-8.532499999999805
2872365,39.48750000000382,-8.377499999999781
3179120,40.28750000000423,-7.402499999999734
2922043,39.617500000003886,-9.067499999999889
3004745,39.832500000003996,-7.497499999999732
3604412,41.3975000000048,-7.702499999999728
3773076,41.83750000000502,-7.422499999999734
3560227,41.28250000000474,-8.287499999999767
3702239,41.65250000000493,-7.14749999999974
3575733,41.32250000000476,-7.397499999999734
3544890,41.24250000000472,-8.332499999999774
3588906,41.35750000000478,-8.592499999999815
3265134,40.512500000004344,-8.43249999999979
3612089,41.41750000000481,-7.637499999999729
3567827,41.30250000000475,-8.607499999999817
3132963,40.16750000000417,-8.267499999999764
2893310,39.54250000000385,-9.032499999999883
3155840,40.2275000000042,-8.842499999999854
3470137,41.04750000000462,-8.477499999999797
3602325,41.392500000004794,-8.55749999999981
3203909,40.35250000000426,-7.997499999999722
2837747,39.397500000003774,-9.027499999999883
3799637,41.90750000000506,-8.737499999999837
2588668,38.74750000000344,-9.022499999999882
3564020,41.29250000000474,-8.482499999999797
2680630,38.987500000003564,-9.052499999999887
2914389,39.597500000003876,-9.017499999999881
2496783,38.50750000000332,-8.607499999999817
3309150,40.6275000000044,-8.69249999999983
3535464,41.217500000004705,-7.562499999999731
3546825,41.24750000000472,-8.23749999999976
3495195,41.11250000000465,-7.727499999999727
3456718,41.0125000000046,-8.512499999999802
3495069,41.11250000000465,-8.357499999999778
3680928,41.5975000000049,-8.322499999999772
3176982,40.28250000000423,-8.512499999999802
3410767,40.89250000000454,-8.347499999999776
3567947,41.30250000000475,-8.007499999999723
3295745,40.592500000004385,-8.657499999999825
3456844,41.0125000000046,-7.882499999999724
3581415,41.337500000004766,-7.727499999999727
2554307,38.657500000003395,-8.387499999999783
3378407,40.807500000004495,-7.287499999999737
3560184,41.28250000000474,-8.5024999999998
3361072,40.76250000000447,-7.742499999999727
2560095,38.6725000000034,-8.187499999999751
3320677,40.65750000000442,-8.537499999999806
3757891,41.797500000005,-6.707499999999749
3493154,41.10750000000465,-8.352499999999777
2584815,38.737500000003436,-9.127499999999898
2902908,39.56750000000386,-8.94249999999987
2209456,37.757500000002935,-8.24249999999976
2799459,39.29750000000372,-8.867499999999858
2550497,38.64750000000339,-8.277499999999765
3360923,40.76250000000447,-8.487499999999798
2724660,39.10250000000362,-9.242499999999916
2673030,38.967500000003554,-8.732499999999837
3767457,41.822500000005014,-6.777499999999748
3732833,41.73250000000497,-7.457499999999733
2358850,38.147500000003134,-8.512499999999802
2751547,39.17250000000366,-8.927499999999867
3727091,41.71750000000496,-7.427499999999734
2506358,38.53250000000333,-8.63249999999982
3328337,40.67750000000443,-8.55749999999981
3585471,41.34750000000477,-6.607499999999751
3155920,40.2275000000042,-8.442499999999791
3717227,41.69250000000495,-8.847499999999854
3420322,40.91750000000455,-8.472499999999796
3314912,40.64250000000441,-8.62249999999982
2579007,38.72250000000343,-9.427499999999945
2841574,39.40750000000378,-9.052499999999887
3113799,40.11750000000414,-8.287499999999767
2510188,38.542500000003336,-8.642499999999822
3510489,41.15250000000467,-7.897499999999724
3588926,41.35750000000478,-8.492499999999799
3621558,41.44250000000482,-8.192499999999752
3838005,42.00750000000511,-8.4974999999998
3521979,41.18250000000469,-7.927499999999723
2820435,39.35250000000375,-9.367499999999936
3610111,41.412500000004805,-7.947499999999723
3533426,41.2125000000047,-8.172499999999749
2203711,37.74250000000293,-8.227499999999758
3803487,41.91750000000506,-8.647499999999823
2607892,38.79750000000347,-8.702499999999832
3752146,41.782500000004994,-6.692499999999749
3558249,41.277500000004736,-8.597499999999815
3089053,40.05250000000411,-7.477499999999733
3495152,41.11250000000465,-7.942499999999723
2523593,38.577500000003354,-8.677499999999828
2870459,39.48250000000382,-8.327499999999773
2598234,38.772500000003454,-9.092499999999893
2860721,39.457500000003805,-9.117499999999897
2801368,39.302500000003725,-8.902499999999863
3570028,41.30750000000475,-7.182499999999739
2537015,38.61250000000337,-8.62749999999982
3188569,40.31250000000424,-8.057499999999731
3577459,41.32750000000476,-8.347499999999776
3357076,40.75250000000447,-8.56249999999981
3623470,41.44750000000482,-8.212499999999755
2952706,39.69750000000393,-9.032499999999883
2971916,39.74750000000395,-8.782499999999844
3452888,41.002500000004595,-8.5024999999998
3525743,41.19250000000469,-8.267499999999764
3500937,41.12750000000466,-7.757499999999727
3140600,40.18750000000418,-8.402499999999785
2686346,39.00250000000357,-9.212499999999912
3598913,41.38250000000479,-6.457499999999754
3680908,41.5975000000049,-8.422499999999788
2669240,38.95750000000355,-8.522499999999804
2548542,38.64250000000339,-8.472499999999796
2634616,38.8675000000035,-9.20249999999991
3194354,40.32750000000425,-7.872499999999724
3240268,40.44750000000431,-8.222499999999757
2906715,39.577500000003866,-9.067499999999889
3257580,40.492500000004334,-7.882499999999724
3347481,40.727500000004454,-8.637499999999822
3780736,41.85750000000503,-7.442499999999733
3349456,40.73250000000446,-8.342499999999776
3755598,41.792500000005,-8.592499999999815
3562454,41.28750000000474,-6.732499999999749
3121625,40.13750000000415,-7.477499999999733
1968134,37.12750000000261,-7.772499999999726
2699754,39.03750000000359,-9.232499999999915
3548717,41.25250000000472,-8.357499999999778
3063918,39.987500000004076,-8.612499999999818
2814713,39.33750000000374,-9.237499999999915
3682869,41.6025000000049,-8.197499999999753
3631210,41.46750000000483,-7.832499999999725
3641097,41.492500000004846,-6.297499999999758
3679202,41.5925000000049,-7.372499999999735
3633068,41.472500000004835,-8.122499999999741
2349281,38.12250000000312,-8.457499999999794
3600413,41.38750000000479,-8.537499999999806
2623126,38.83750000000349,-9.172499999999905
3328380,40.67750000000443,-8.342499999999776
3349459,40.73250000000446,-8.327499999999773
3297643,40.59750000000439,-8.747499999999839
3387733,40.83250000000451,-8.55749999999981
3729006,41.72250000000496,-7.432499999999734
3435633,40.95750000000457,-8.55749999999981
2948879,39.68750000000392,-9.00749999999988
3171446,40.26750000000422,-7.452499999999733
3573652,41.317500000004756,-8.222499999999757
2560089,38.6725000000034,-8.217499999999756
3573821,41.317500000004756,-7.377499999999735
3213464,40.377500000004275,-8.122499999999741
1966156,37.12250000000261,-8.082499999999735
3592799,41.36750000000478,-8.287499999999767
3180855,40.29250000000423,-8.30749999999977
3303740,40.612500000004395,-7.002499999999743
2902882,39.56750000000386,-9.07249999999989
3592736,41.36750000000478,-8.602499999999816
3359071,40.75750000000447,-8.167499999999748
3577462,41.32750000000476,-8.332499999999774
3640728,41.492500000004846,-8.142499999999744
3529576,41.2025000000047,-8.262499999999763
3177185,40.28250000000423,-7.497499999999732
2542757,38.62750000000338,-8.657499999999825
3608256,41.4075000000048,-7.642499999999729
3458633,41.0175000000046,-8.517499999999803
2730531,39.11750000000363,-8.62749999999982
3593045,41.36750000000478,-7.057499999999742
1966216,37.12250000000261,-7.782499999999726
3021694,39.87750000000402,-8.972499999999874
3181038,40.29250000000423,-7.3924999999997345
3397342,40.85750000000452,-8.412499999999786
3751791,41.782500000004994,-8.467499999999795
3190407,40.317500000004244,-8.447499999999792
3152010,40.21750000000419,-8.832499999999852
3531574,41.2075000000047,-7.852499999999725
3638996,41.48750000000484,-7.222499999999738
3663633,41.552500000004876,-8.577499999999812
3357245,40.75250000000447,-7.717499999999728
3243989,40.457500000004316,-8.777499999999844
1977626,37.152500000002625,-8.212499999999755
3246027,40.46250000000432,-8.167499999999748
3464418,41.03250000000461,-8.332499999999774
2211368,37.76250000000294,-8.262499999999763
2757292,39.187500000003666,-8.94249999999987
2552395,38.65250000000339,-8.36749999999978
2550474,38.64750000000339,-8.392499999999783
3083288,40.0375000000041,-7.562499999999731
3663742,41.552500000004876,-8.032499999999727
2887548,39.52750000000384,-9.102499999999894
3552484,41.26250000000473,-8.682499999999829
3535321,41.217500000004705,-8.277499999999765
3590801,41.36250000000478,-8.697499999999831
3029414,39.89750000000403,-8.69249999999983
2899055,39.557500000003856,-9.047499999999886
3443313,40.97750000000458,-8.477499999999797
2594367,38.76250000000345,-9.26749999999992
3634937,41.47750000000484,-8.357499999999778
2929729,39.6375000000039,-8.957499999999872
2960512,39.71750000000394,-8.322499999999772
3573549,41.317500000004756,-8.737499999999837
3044751,39.93750000000405,-8.647499999999823
3199959,40.34250000000426,-8.587499999999814
3567884,41.30250000000475,-8.322499999999772
3675100,41.58250000000489,-8.722499999999835
2830090,39.377500000003764,-8.992499999999877
1985406,37.172500000002636,-7.632499999999729
3566018,41.297500000004746,-8.072499999999733
2726575,39.107500000003625,-9.247499999999917
3550652,41.257500000004725,-8.262499999999763
2885630,39.52250000000384,-9.112499999999896
3567870,41.30250000000475,-8.392499999999783
2971910,39.74750000000395,-8.812499999999849
3724904,41.71250000000496,-8.782499999999844
3257417,40.492500000004334,-8.697499999999831
3190487,40.317500000004244,-8.04749999999973
3736849,41.74250000000497,-6.537499999999753
3514259,41.16250000000468,-8.207499999999754
2600232,38.77750000000346,-8.682499999999829
3612106,41.41750000000481,-7.552499999999731
2747717,39.162500000003654,-8.917499999999865
3606241,41.4025000000048,-8.137499999999743
3498982,41.122500000004656,-7.952499999999723
3165432,40.25250000000421,-8.782499999999844
3667821,41.56250000000488,-6.797499999999747
3117586,40.12750000000415,-8.512499999999802
3774705,41.842500000005025,-8.857499999999856
3502749,41.13250000000466,-8.277499999999765
3437531,40.962500000004574,-8.647499999999823
3782485,41.862500000005035,-8.277499999999765
3583224,41.34250000000477,-8.262499999999763
3681120,41.5975000000049,-7.362499999999735
3746026,41.767500000004986,-8.552499999999808
3257540,40.492500000004334,-8.082499999999735
3355267,40.747500000004464,-8.027499999999726
3623413,41.44750000000482,-8.4974999999998
3763275,41.81250000000501,-8.527499999999804
2130896,37.55250000000283,-8.262499999999763
2653863,38.91750000000353,-8.767499999999842
3475948,41.062500000004626,-8.162499999999747
3309399,40.6275000000044,-7.447499999999733
3621704,41.44250000000482,-7.462499999999733
3640977,41.492500000004846,-6.897499999999745
2728490,39.11250000000363,-9.252499999999918
3523854,41.18750000000469,-8.132499999999743
3769060,41.82750000000502,-8.342499999999776
3730752,41.727500000004966,-8.282499999999766
3224862,40.40750000000429,-8.612499999999818
1956601,37.0975000000026,-7.9574999999997225
2362680,38.15750000000314,-8.522499999999804
3711542,41.67750000000494,-8.532499999999805
3496961,41.117500000004654,-8.477499999999797
3736726,41.74250000000497,-7.15249999999974
3504833,41.137500000004664,-7.4374999999997335
3261373,40.50250000000434,-8.077499999999734
3588998,41.35750000000478,-8.132499999999743
3686871,41.61250000000491,-7.3474999999997355
3115600,40.122500000004145,-8.862499999999857
3587017,41.352500000004774,-8.457499999999794
3489359,41.09750000000464,-8.167499999999748
3276587,40.54250000000436,-8.647499999999823
3570083,41.30750000000475,-6.907499999999745
2801377,39.302500000003725,-8.857499999999856
3427965,40.93750000000456,-8.577499999999812
3299893,40.60250000000439,-7.077499999999741
2577121,38.717500000003426,-9.277499999999922
2609730,38.80250000000347,-9.092499999999893
3520033,41.177500000004684,-8.077499999999734
3792235,41.88750000000505,-7.427499999999734
2916293,39.60250000000388,-9.07749999999989
2278407,37.93750000000303,-8.36749999999978
3238299,40.44250000000431,-8.487499999999798
3814957,41.94750000000508,-8.777499999999844
2895214,39.54750000000385,-9.092499999999893
3573953,41.317500000004756,-6.717499999999749
3581630,41.337500000004766,-6.65249999999975
2678681,38.98250000000356,-9.217499999999912
3594680,41.372500000004784,-8.462499999999794
3654033,41.52750000000486,-8.677499999999828
2964239,39.72750000000394,-8.847499999999854
2584798,38.737500000003436,-9.212499999999912
2906787,39.577500000003866,-8.707499999999833
3221104,40.397500000004285,-8.24249999999976
3094538,40.06750000000412,-8.792499999999846
3855272,42.05250000000513,-8.382499999999782
3704160,41.65750000000493,-7.12249999999974
1956613,37.0975000000026,-7.897499999999724
3286185,40.56750000000437,-8.55749999999981
3539177,41.22750000000471,-8.157499999999747
2347372,38.11750000000312,-8.422499999999788
2094480,37.45750000000278,-8.322499999999772
3282312,40.55750000000437,-8.762499999999841
3414560,40.902500000004544,-8.542499999999807
1958548,37.1025000000026,-7.802499999999726
3136785,40.17750000000417,-8.317499999999772
3590996,41.36250000000478,-7.7224999999997275
3535430,41.217500000004705,-7.732499999999727
3639045,41.48750000000484,-6.977499999999743
2897146,39.55250000000385,-9.01249999999988
2810929,39.32750000000374,-8.997499999999878
3621819,41.44250000000482,-6.887499999999745
2755363,39.182500000003664,-9.00749999999988
2646129,38.89750000000352,-9.117499999999897
3713695,41.68250000000494,-7.3474999999997355
2619385,38.82750000000348,-8.717499999999834
3659775,41.54250000000487,-8.707499999999833
2866598,39.47250000000381,-8.472499999999796
3246019,40.46250000000432,-8.207499999999754
2533091,38.60250000000337,-9.087499999999892
3619858,41.43750000000482,-7.1124999999997405
2552418,38.65250000000339,-8.252499999999761
3186517,40.30750000000424,-8.737499999999837
3403325,40.87250000000453,-7.237499999999738
2029342,37.287500000002694,-8.292499999999768
2889469,39.53250000000384,-9.07749999999989
3135036,40.17250000000417,-7.482499999999733
3847586,42.03250000000512,-8.492499999999799
3433710,40.95250000000457,-8.592499999999815
3493286,41.10750000000465,-7.692499999999728
3634883,41.47750000000484,-8.62749999999982
3477872,41.06750000000463,-8.122499999999741
2954670,39.70250000000393,-8.792499999999846
3731090,41.727500000004966,-6.592499999999752
3541301,41.23250000000471,-7.11749999999974
3418450,40.91250000000455,-8.252499999999761
2546490,38.637500000003385,-9.152499999999902
3679291,41.5925000000049,-6.927499999999744
2950840,39.692500000003925,-8.782499999999844
3788402,41.87750000000504,-7.432499999999734
2885636,39.52250000000384,-9.082499999999891
2540954,38.62250000000338,-8.092499999999736
3866776,42.08250000000515,-8.342499999999776
2412493,38.287500000003206,-8.537499999999806
3410736,40.89250000000454,-8.5024999999998
3364931,40.77250000000448,-7.60749999999973
3715547,41.687500000004945,-7.667499999999729
3583359,41.34250000000477,-7.58749999999973
3092706,40.062500000004114,-8.37249999999978
3577740,41.32750000000476,-6.942499999999744
3652261,41.52250000000486,-7.9574999999997225
3255697,40.48750000000433,-7.717499999999728
3767137,41.822500000005014,-8.377499999999781
3893543,42.15250000000518,-8.62749999999982
2810869,39.32750000000374,-9.297499999999925
3650266,41.51750000000486,-8.352499999999777
3656025,41.532500000004866,-8.297499999999769
2529255,38.59250000000336,-9.107499999999895
3644793,41.50250000000485,-6.977499999999743
3717256,41.69250000000495,-8.702499999999832
3677210,41.587500000004894,-7.752499999999727
3677316,41.587500000004894,-7.222499999999738
3533555,41.2125000000047,-7.527499999999732
3698395,41.64250000000492,-7.2074999999997384
3109975,40.10750000000414,-8.24749999999976
3225043,40.40750000000429,-7.707499999999728
3192411,40.32250000000425,-8.007499999999723
3527624,41.197500000004695,-8.442499999999791
2818586,39.34750000000375,-9.032499999999883
3606187,41.4025000000048,-8.407499999999786
2759156,39.19250000000367,-9.20249999999991
3542961,41.237500000004715,-8.397499999999784
3190496,40.317500000004244,-8.002499999999722
2741904,39.147500000003646,-9.242499999999916
3081388,40.0325000000041,-7.482499999999733
3700164,41.647500000004925,-7.942499999999723
3408795,40.887500000004536,-8.62749999999982
3859079,42.06250000000514,-8.507499999999801
3324493,40.667500000004424,-8.617499999999819
3554786,41.26750000000473,-6.752499999999748
2937435,39.65750000000391,-8.747499999999839
3631073,41.46750000000483,-8.517499999999803
3497156,41.117500000004654,-7.502499999999732
3309282,40.6275000000044,-8.032499999999727
2073401,37.40250000000275,-8.337499999999775
3397331,40.85750000000452,-8.467499999999795
3410753,40.89250000000454,-8.417499999999787
3667658,41.56250000000488,-7.61249999999973
3744183,41.762500000004984,-8.187499999999751
3299919,40.60250000000439,-6.947499999999744
3648371,41.512500000004856,-8.24749999999976
3525712,41.19250000000469,-8.422499999999788
3680877,41.5975000000049,-8.577499999999812
2546659,38.637500000003385,-8.30749999999977
3646708,41.50750000000485,-6.982499999999743
3761369,41.80750000000501,-8.477499999999797
3449047,40.99250000000459,-8.547499999999808
1996925,37.20250000000265,-7.517499999999732
3274861,40.53750000000436,-7.697499999999728
3569745,41.30750000000475,-8.597499999999815
2766870,39.21250000000368,-8.952499999999871
3506731,41.14250000000467,-7.527499999999732
2548405,38.64250000000339,-9.157499999999903
3261273,40.50250000000434,-8.577499999999812
3669576,41.567500000004884,-7.60249999999973
3772899,41.83750000000502,-8.30749999999977
3638779,41.48750000000484,-8.30749999999977
3713423,41.68250000000494,-8.707499999999833
2901039,39.56250000000386,-8.707499999999833
3686602,41.61250000000491,-8.69249999999983
3420434,40.91750000000455,-7.912499999999723
3638902,41.48750000000484,-7.692499999999728
2577098,38.717500000003426,-9.39249999999994
3399492,40.86250000000452,-7.242499999999738
2839645,39.402500000003776,-9.117499999999897
3542964,41.237500000004715,-8.382499999999782
3705809,41.66250000000493,-8.457499999999794
3203961,40.35250000000426,-7.737499999999727
3115683,40.122500000004145,-8.447499999999792
3443279,40.97750000000458,-8.647499999999823
3746384,41.767500000004986,-6.762499999999748
3663897,41.552500000004876,-7.257499999999737
3723187,41.707500000004956,-7.787499999999726
2590549,38.752500000003444,-9.19749999999991
3719271,41.69750000000495,-8.207499999999754
3439472,40.96750000000458,-8.522499999999804
3495061,41.11250000000465,-8.397499999999784
3420574,40.91750000000455,-7.212499999999738
2925928,39.62750000000389,-8.802499999999847
3416475,40.907500000004546,-8.547499999999808
3587392,41.352500000004774,-6.582499999999752
2749618,39.167500000003656,-8.992499999999877
3556552,41.27250000000473,-7.502499999999732
3525812,41.19250000000469,-7.922499999999723
3209640,40.36750000000427,-8.082499999999735
3748302,41.77250000000499,-6.752499999999748
3422243,40.922500000004554,-8.447499999999792
3296049,40.592500000004385,-7.13749999999974
2550506,38.64750000000339,-8.232499999999758
2674848,38.972500000003556,-9.222499999999913
3669639,41.567500000004884,-7.287499999999737
3226958,40.41250000000429,-7.712499999999728
3675198,41.58250000000489,-8.232499999999758
2741941,39.147500000003646,-9.057499999999887
3644564,41.50250000000485,-8.122499999999741
3215339,40.38250000000428,-8.327499999999773
3748319,41.77250000000499,-6.66749999999975
3401121,40.867500000004526,-8.677499999999828
2536918,38.61250000000337,-9.112499999999896
2569424,38.697500000003416,-9.442499999999947
3533432,41.2125000000047,-8.142499999999744
3692407,41.627500000004915,-8.407499999999786
1977735,37.152500000002625,-7.667499999999729
1975720,37.14750000000262,-8.162499999999747
3694634,41.63250000000492,-6.852499999999746
2814756,39.33750000000374,-9.022499999999882
2904829,39.57250000000386,-8.917499999999865
3362907,40.767500000004475,-8.147499999999745
3617608,41.432500000004815,-8.782499999999844
3129085,40.15750000000416,-8.4974999999998
3280606,40.552500000004365,-7.712499999999728
