VehicleID,Latitude,Longitude
137,30.613570608117833,114.2704805084479
146,30.616344671773284,114.2923606100765
92,30.575082527543135,114.25714117636593
101,30.59330313717183,114.28822387709735
173,30.60561777529086,114.2931612227961
182,30.6088242795676,114.29488976510214
191,30.585791992757912,114.28370731760627
83,30.568378255782683,114.26241814774511
155,30.587799845573755,114.28106930770224
164,30.615816175693162,114.2765969823518
110,30.613869225116666,114.26089332968074
119,30.596179427259322,114.29436947855758
128,30.612159164544206,114.26777646782378
95,30.610721130427482,114.25838137341094
23,30.565326550598265,114.27354797214115
104,30.618723168012632,114.26546252702902
131,30.598291867938244,114.29966843474008
122,30.598506397842982,114.29909663013413
194,30.614172469999644,114.28484918278426
176,30.618620250311004,114.27689624342273
77,30.591898712312712,114.2622744586357
86,30.605143926303953,114.2568273568823
158,30.612061792100924,114.29077206672113
185,30.59574636536243,114.29116353433284
167,30.601842306923523,114.27324681888183
50,30.57596284294816,114.26242448244322
59,30.599202895020284,114.26525652689136
68,30.60161469811643,114.2527177144323
32,30.586805246042122,114.27205680956459
41,30.602975219763564,114.26313157742402
113,30.616438401256598,114.29850783596794
140,30.61334521914406,114.27712600373165
149,30.597165141874733,114.27633345612824
53,30.587029897363415,114.27283800455811
62,30.5701973218943,114.26675046940179
134,30.588732660199348,114.2877335488925
35,30.59974347551811,114.26724967313858
8,30.596834680595293,114.2557101123746
44,30.591675064119332,114.26909948877648
17,30.61158471352214,114.25386302977459
26,30.574943074419533,114.26071234606955
125,30.61634453997675,114.2956091509963
89,30.603788009419432,114.26356650114181
80,30.593041195376557,114.25705401315841
116,30.598260143624927,114.28901204403564
71,30.58406398098861,114.25757277139155
98,30.585281315992063,114.26061072145254
107,30.58708882474874,114.29014271953133
11,30.594880061292997,114.25946111094133
74,30.61377575775753,114.25231910829035
56,30.61682848513524,114.2512318679627
29,30.583257690514188,114.26666966175966
38,30.597760747405914,114.25398159007239
47,30.579874335445265,114.2710778305752
20,30.5681865673792,114.25391390620753
2,30.58400255088982,114.27477634723955
65,30.58520353190376,114.26290240877549
5,30.58282606284495,114.27481942230904
184,30.61742593422478,114.285538646327
193,30.59740193107187,114.27796644145926
175,30.615570921203712,114.26590560793983
166,30.611150228078394,114.26188063389608
14,30.590325774998483,114.2552963443884
142,30.60359097579673,114.28517765424428
151,30.608526514167917,114.26762228059114
124,30.59305893946094,114.27801817337635
106,30.57695998467358,114.29901703314172
133,30.61221876472608,114.28985793432457
160,30.58937863466459,114.28667454918518
169,30.60180792462662,114.27766078096528
178,30.60714029245539,114.29498153490853
115,30.603343424542544,114.284206187239
187,30.589516860875015,114.29770503965526
196,30.571429017325023,114.29914247316312
181,30.58934378533496,114.29699474133876
163,30.61484629196486,114.2906089415344
172,30.60736632294366,114.28990284113323
46,30.56865532822672,114.25763938992348
118,30.61966488202472,114.26215823332905
127,30.612895197139366,114.25782347783269
199,30.593108917832666,114.29389472776577
136,30.618568066477128,114.2613006649717
100,30.59091776121675,114.28523392928923
82,30.576175720432403,114.25511023489784
109,30.58004706223052,114.29762494645401
91,30.599208007242094,114.26629268239374
190,30.58133884285238,114.28897140640592
64,30.569183824306837,114.27340301764819
55,30.597200154426247,114.26893069229776
73,30.579382224709143,114.2568387772039
145,30.5990931931561,114.27134307900127
154,30.60879857730054,114.29573720190932
85,30.589253634637572,114.25883646566714
94,30.570827530000365,114.26515081721574
67,30.583157693076483,114.27675318111815
58,30.57293820789908,114.25922793327885
139,30.585261212743376,114.28767450257804
40,30.571654780855944,114.27287399626834
49,30.587834858125266,114.27366654387176
130,30.599165240079515,114.29749877706818
4,30.566276831987366,114.28453747297098
13,30.568561598743404,114.25149216403206
121,30.607243908067204,114.2927772454917
148,30.61892869446726,114.25628818218007
157,30.618100644927548,114.2704060297666
22,30.586493602157017,114.25090336986585
31,30.58670813206176,114.25033156525991
76,30.566379749689,114.27310375657726
103,30.616751010787638,114.25342028299596
112,30.61333052151027,114.27027531630549
16,30.586739856375075,114.26098795596434
97,30.574724437635158,114.26492010270896
7,30.597911175251262,114.25985728046868
79,30.605957688749154,114.25121654368257
88,30.57916463360597,114.26749712968811
70,30.59237215276945,114.26486086851594
52,30.593903104087364,114.26967292598366
43,30.59340825078557,114.25966946227447
25,30.568655460023255,114.2543908490037
34,30.596267339800654,114.26226645110751
61,30.587825446508567,114.26928934997255
10,30.571130774883336,114.28910667031927
189,30.581211990580563,114.28643349885817
37,30.571429391882173,114.27951949155208
180,30.59195880462344,114.29294598684157
1,30.591696862828172,114.26177612290263
198,30.59971868400794,114.28938927854747
19,30.588820572740683,114.25563052144241
28,30.572840835455796,114.28222353217622
147,30.60512566455474,114.27892216942479
174,30.571224242242472,114.29768089170966
156,30.568171514864762,114.29876813203728
183,30.616621744217316,114.28758185225487
129,30.601742309485807,114.28333033824033
138,30.587239252594088,114.29601840992761
120,30.6168134326208,114.29608609379248
165,30.582024780236438,114.28686842257599
192,30.609917472456864,114.29285882363405
60,30.59562136533541,114.26332545081482
186,30.57985607369605,114.29317264311769
87,30.595483139124987,114.25229496034473
96,30.61357098267498,114.25085752683691
168,30.58338530188357,114.29728228556766
177,30.59310128768729,114.2877255413643
150,30.609037157051837,114.28757551755677
132,30.598194753957877,114.27794319043542
159,30.58579710497972,114.28474347310865
141,30.59408223878325,114.26476607071076
105,30.602173937155055,114.27518057769095
114,30.59467422500152,114.29470365561161
123,30.61967344940174,114.27645202785887
195,30.574278869572524,114.29161862658906
78,30.577859707544608,114.25501846509147
69,30.583192075373386,114.27233921903473
90,30.603661157147624,114.26102859359408
63,30.570153708035143,114.25939105846558
99,30.591891082167336,114.25610527223424
45,30.5859068068439,114.27865692099874
54,30.576201422699462,114.25426279809068
171,30.600936019011392,114.29242722860845
72,30.57763367705635,114.26009715886676
81,30.595656214665038,114.2530052586612
144,30.59332493588067,114.28090051122354
126,30.610056925580466,114.28928765393044
153,30.597970102636587,114.27716199544187
162,30.614802678105708,114.28324953059821
27,30.572104802860636,114.29217652216731
36,30.566431933522875,114.2886993350283
108,30.58816531940471,114.29428988762541
135,30.585256524481892,114.28275032686142
117,30.57341528647786,114.2961369702254
18,30.56533511797528,114.28784176667092
9,30.604952937769482,114.25237505354599
48,30.566071305532745,114.29371181781993
57,30.566899355072454,114.2795939702334
21,30.577756091932798,114.2572227545083
3,30.568248989212364,114.29657971700404
84,30.567574065775226,114.26446135367301
12,30.571669478489728,114.27972468369452
93,30.587598068928134,114.27203355854074
102,30.60099744911018,114.27522365276045
75,30.56942907879629,114.28409439206017
30,30.585834759920488,114.25250122293181
39,30.599738787256626,114.26232549742195
111,30.590119938707005,114.29053888905868
66,30.573849771921612,114.28811936610391
15,30.58165657545746,114.26579381276102
42,30.581409024203268,114.26482234575573
51,30.576473485832082,114.28237771940886
24,30.591941060539064,114.27198182662364
33,30.572781235273922,114.26014206567541
6,30.608040015326424,114.25098296685829
152,30.59109689591264,114.28032707401636
179,30.579042311250852,114.29878345631742
188,30.605835366394032,114.2825028703119
143,30.591591749214437,114.29033053772554
170,30.59262784723055,114.28513913148406
161,30.59717455349143,114.28071065002746
197,30.61027556236484,114.28507989729104
